value,method
11.008872,normal
11.220761,normal
11.572881,normal
11.562776,normal
11.50523,normal
11.431782,normal
11.350653,normal
11.256886,normal
11.168738,normal
11.084707,normal
11.010069,normal
11.194325,normal
11.557553,normal
11.558467,normal
11.503355,normal
11.436817,normal
11.361699,normal
11.282428,normal
11.203795,normal
11.125346,normal
11.043592,normal
11.032231,normal
11.488949,normal
11.520302,normal
11.464021,normal
11.397132,normal
11.326615,normal
11.251929,normal
11.176903,normal
11.102644,normal
11.030045,normal
11.0579,normal
11.562526,normal
11.59457,normal
11.537299,normal
11.44973,normal
11.357181,normal
11.266347,normal
11.177995,normal
11.097627,normal
11.026869,normal
11.072419,normal
11.514788,normal
11.544563,normal
11.495749,normal
11.42819,normal
11.352386,normal
11.272314,normal
11.191375,normal
11.113562,normal
11.038597,normal
11.04192,normal
11.548874,normal
11.576145,normal
11.516527,normal
11.439258,normal
11.357027,normal
11.282684,normal
11.207972,normal
11.136466,normal
11.066434,normal
10.999148,normal
11.306014,normal
11.553422,normal
11.531437,normal
11.469471,normal
11.395909,normal
11.315943,normal
11.230702,normal
11.139665,normal
11.053299,normal
10.998414,normal
11.425827,normal
11.52216,normal
11.481926,normal
11.420764,normal
11.350392,normal
11.274206,normal
11.198241,normal
11.122322,normal
11.049665,normal
10.99128,normal
11.453784,normal
11.598799,normal
11.557369,normal
11.478451,normal
11.387733,normal
11.295938,normal
11.205064,normal
11.119919,normal
11.042795,normal
11.007983,normal
11.471251,normal
11.563788,normal
11.526486,normal
11.465073,normal
11.393596,normal
11.31824,normal
11.239553,normal
11.160692,normal
11.082643,normal
11.011651,normal
11.20916,normal
11.597806,normal
11.573725,normal
11.501802,normal
11.420613,normal
11.336229,normal
11.253358,normal
11.1758,normal
11.103294,normal
11.035262,normal
11.019089,normal
11.474867,normal
11.545763,normal
11.502599,normal
11.436591,normal
11.361076,normal
11.281734,normal
11.200747,normal
11.117683,normal
11.032644,normal
11.071816,normal
11.520774,normal
11.536733,normal
11.475577,normal
11.39982,normal
11.32782,normal
11.255684,normal
11.18194,normal
11.109445,normal
11.039693,normal
11.013506,normal
11.499325,normal
11.570577,normal
11.52732,normal
11.460478,normal
11.383274,normal
11.298848,normal
11.203554,normal
11.114713,normal
11.031388,normal
11.068411,normal
11.510556,normal
11.533696,normal
11.484645,normal
11.419469,normal
11.350081,normal
11.276447,normal
11.200751,normal
11.126001,normal
11.056211,normal
10.993288,normal
11.429839,normal
11.58188,normal
11.545279,normal
11.479835,normal
11.399193,normal
11.302034,normal
11.207298,normal
11.11865,normal
11.039061,normal
11.022997,normal
11.505718,normal
11.573252,normal
11.535375,normal
11.471699,normal
11.400912,normal
11.327269,normal
11.248923,normal
11.169184,normal
11.092326,normal
11.019111,normal
11.134203,normal
11.553789,normal
11.542899,normal
11.468954,normal
11.387394,normal
11.302475,normal
11.222672,normal
11.149774,normal
11.078637,normal
11.010549,normal
11.187746,normal
11.54616,normal
11.540929,normal
11.482303,normal
11.409578,normal
11.331963,normal
11.25137,normal
11.169223,normal
11.086,normal
11.004456,normal
11.237847,normal
11.517143,normal
11.488247,normal
11.417072,normal
11.345344,normal
11.27224,normal
11.198025,normal
11.12309,normal
11.052573,normal
10.990936,normal
11.419764,normal
11.576655,normal
11.539536,normal
11.474216,normal
11.396317,normal
11.305387,normal
11.211058,normal
11.122808,normal
11.04289,normal
11.012807,normal
11.464968,normal
11.543079,normal
11.507528,normal
11.446543,normal
11.377416,normal
11.303646,normal
11.228218,normal
11.153151,normal
11.078661,normal
11.008302,normal
11.201612,normal
11.596628,normal
11.587515,normal
11.518774,normal
11.427456,normal
11.335515,normal
11.246788,normal
11.160262,normal
11.078836,normal
11.007828,normal
11.20213,normal
11.546121,normal
11.542382,normal
11.487982,normal
11.420034,normal
11.344699,normal
11.264842,normal
11.185168,normal
11.107798,normal
11.034128,normal
11.044193,normal
11.545363,normal
11.57124,normal
11.510427,normal
11.434546,normal
11.350531,normal
11.267203,normal
11.194004,normal
11.122462,normal
11.055173,normal
10.991523,normal
11.38097,normal
11.556132,normal
11.527828,normal
11.464529,normal
11.39168,normal
11.314898,normal
11.23433,normal
11.1504,normal
11.065158,normal
10.991561,normal
11.388203,normal
11.522962,normal
11.478136,normal
11.405897,normal
11.335137,normal
11.266147,normal
11.192997,normal
11.122439,normal
11.052733,normal
10.990911,normal
11.395695,normal
11.563139,normal
11.533288,normal
11.471085,normal
11.399002,normal
11.323127,normal
11.243249,normal
11.156112,normal
11.070744,normal
10.995075,normal
11.306424,normal
11.515861,normal
11.486949,normal
11.429144,normal
11.36122,normal
11.289728,normal
11.218641,normal
11.144799,normal
11.071908,normal
11.005964,normal
11.259633,normal
11.606633,normal
11.591247,normal
11.522717,normal
11.434289,normal
11.34598,normal
11.257311,normal
11.170939,normal
11.091221,normal
11.022737,normal
11.084822,normal
11.530309,normal
11.560555,normal
11.512821,normal
11.44854,normal
11.377059,normal
11.298527,normal
11.220513,normal
11.144867,normal
11.069538,normal
11.000073,normal
11.274851,normal
11.592542,normal
11.559999,normal
11.487739,normal
11.407252,normal
11.327455,normal
11.253753,normal
11.182421,normal
11.110582,normal
11.04182,normal
11.011745,normal
11.486613,normal
11.566406,normal
11.526364,normal
11.459489,normal
11.384582,normal
11.305005,normal
11.222456,normal
11.132092,normal
11.046335,normal
11.008615,normal
11.473115,normal
11.543502,normal
11.498547,normal
11.435778,normal
11.366947,normal
11.292903,normal
11.21735,normal
11.142924,normal
11.070662,normal
11.000286,normal
11.296709,normal
11.617615,normal
11.59839,normal
11.522609,normal
11.43133,normal
11.338501,normal
11.249222,normal
11.161258,normal
11.082885,normal
11.015346,normal
11.164426,normal
11.548777,normal
11.554352,normal
11.500255,normal
11.431053,normal
11.35496,normal
11.275118,normal
11.193234,normal
11.11437,normal
11.031736,normal
11.104105,normal
11.541952,normal
11.548753,normal
11.486401,normal
11.41437,normal
11.344113,normal
11.26963,normal
11.193107,normal
11.118773,normal
11.048531,normal
10.994397,normal
11.460944,normal
11.598245,normal
11.562449,normal
11.497163,normal
11.421144,normal
11.326796,normal
11.23369,normal
11.145368,normal
11.062915,normal
10.991315,normal
11.379893,normal
11.573482,normal
11.548799,normal
11.490172,normal
11.421521,normal
11.346083,normal
11.266434,normal
11.188276,normal
11.108587,normal
11.036127,normal
11.04965,normal
11.550172,normal
11.57128,normal
11.507236,normal
11.426044,normal
11.347123,normal
11.273498,normal
11.198964,normal
11.123863,normal
11.052624,normal
10.992284,normal
11.443243,normal
11.5898,normal
11.555859,normal
11.490018,normal
11.408086,normal
11.313084,normal
11.219804,normal
11.131168,normal
11.050396,normal
10.99661,normal
11.452629,normal
11.5713,normal
11.536008,normal
11.473799,normal
11.40148,normal
11.323189,normal
11.24478,normal
11.165012,normal
11.087433,normal
11.010999,normal
11.226822,normal
11.573133,normal
11.54938,normal
11.477622,normal
11.398249,normal
11.319331,normal
11.248824,normal
11.171599,normal
11.098494,normal
11.027284,normal
11.064515,normal
11.270808,normal
11.179354,normal
11.09319,normal
11.017194,normal
11.153214,normal
11.553535,normal
11.561609,normal
11.51046,normal
11.443417,normal
11.370012,normal
11.291493,normal
11.212071,normal
11.132952,normal
11.057085,normal
10.998388,normal
11.454184,normal
11.552232,normal
11.499958,normal
11.423605,normal
11.347138,normal
11.272442,normal
11.198399,normal
11.122956,normal
11.052248,normal
10.990629,normal
11.430687,normal
11.592983,normal
11.561358,normal
11.497691,normal
11.412725,normal
11.317616,normal
11.225552,normal
11.138623,normal
11.058613,normal
10.991009,normal
11.376551,normal
11.560531,normal
11.532468,normal
11.470809,normal
11.396198,normal
11.317291,normal
11.235996,normal
11.154559,normal
11.071866,normal
10.991855,normal
11.374281,normal
11.522356,normal
11.48081,normal
11.413916,normal
11.343295,normal
11.268168,normal
11.192376,normal
11.118999,normal
11.04648,normal
10.999357,normal
11.492614,normal
11.597322,normal
11.556701,normal
11.477469,normal
11.385158,normal
11.292133,normal
11.202537,normal
11.119974,normal
11.048767,normal
10.998821,normal
11.434267,normal
11.545502,normal
11.510075,normal
11.445071,normal
11.370269,normal
11.29109,normal
11.210705,normal
11.125477,normal
11.038879,normal
11.060256,normal
11.492054,normal
11.515698,normal
11.466004,normal
11.400276,normal
11.328664,normal
11.25434,normal
11.178624,normal
11.104115,normal
11.03202,normal
11.055406,normal
11.584185,normal
11.617542,normal
11.55022,normal
11.465468,normal
11.377731,normal
11.29016,normal
11.207827,normal
11.134272,normal
11.064752,normal
10.999793,normal
11.30393,normal
11.57346,normal
11.554957,normal
11.492097,normal
11.419975,normal
11.340611,normal
11.259377,normal
11.168011,normal
11.080631,normal
11.003297,normal
11.25634,normal
11.549814,normal
11.539683,normal
11.486405,normal
11.419002,normal
11.348481,normal
11.27492,normal
11.199999,normal
11.125828,normal
11.055568,normal
10.992074,normal
11.407595,normal
11.609702,normal
11.564231,normal
11.487994,normal
11.404378,normal
11.318397,normal
11.243865,normal
11.172155,normal
11.10187,normal
11.036751,normal
11.032869,normal
11.542756,normal
11.592833,normal
11.549739,normal
11.483625,normal
11.400983,normal
11.309101,normal
11.216842,normal
11.130493,normal
11.049989,normal
11.001606,normal
11.457474,normal
11.565659,normal
11.530623,normal
11.467829,normal
11.397005,normal
11.320409,normal
11.241439,normal
11.16538,normal
11.085188,normal
11.00575,normal
11.258752,normal
11.526407,normal
11.497957,normal
11.43836,normal
11.371236,normal
11.301155,normal
11.227948,normal
11.156427,normal
11.086324,normal
11.020401,normal
11.129939,normal
11.59081,normal
11.598999,normal
11.546004,normal
11.462296,normal
11.370789,normal
11.281972,normal
11.195534,normal
11.115077,normal
11.046693,normal
10.995597,normal
11.427092,normal
11.568754,normal
11.540674,normal
11.480098,normal
11.41164,normal
11.337154,normal
11.262214,normal
11.186282,normal
11.111823,normal
11.039362,normal
11.0437,normal
11.545754,normal
11.572607,normal
11.517569,normal
11.442031,normal
11.36795,normal
11.298945,normal
11.229025,normal
11.157984,normal
11.088842,normal
11.023188,normal
11.106734,normal
11.573975,normal
11.585768,normal
11.535118,normal
11.465187,normal
11.385124,normal
11.291279,normal
11.200936,normal
11.11546,normal
11.039239,normal
11.026084,normal
11.487561,normal
11.558004,normal
11.522964,normal
11.4636,normal
11.395429,normal
11.323935,normal
11.252106,normal
11.177481,normal
11.106846,normal
11.039943,normal
11.0115,normal
11.538712,normal
11.625205,normal
11.570228,normal
11.489308,normal
11.404692,normal
11.319217,normal
11.236977,normal
11.158896,normal
11.090302,normal
11.028301,normal
11.045876,normal
11.518572,normal
11.571203,normal
11.532715,normal
11.473819,normal
11.40789,normal
11.339681,normal
11.270492,normal
11.201159,normal
11.134871,normal
11.071165,normal
11.012279,normal
11.149596,normal
11.543594,normal
11.555408,normal
11.507651,normal
11.445094,normal
11.377254,normal
11.309299,normal
11.238222,normal
11.169017,normal
11.102042,normal
11.038839,normal
11.003485,normal
11.504348,normal
11.589521,normal
11.539946,normal
11.47215,normal
11.398461,normal
11.319602,normal
11.232706,normal
11.146474,normal
11.069884,normal
11.001653,normal
11.254889,normal
11.570184,normal
11.561454,normal
11.505107,normal
11.436311,normal
11.361848,normal
11.286347,normal
11.207919,normal
11.129588,normal
11.049491,normal
10.999653,normal
11.473994,normal
11.570975,normal
11.537648,normal
11.475147,normal
11.405058,normal
11.329981,normal
11.251356,normal
11.171976,normal
11.087465,normal
11.00785,normal
11.2412,normal
11.575334,normal
11.568184,normal
11.510967,normal
11.441317,normal
11.36189,normal
11.272319,normal
11.180597,normal
11.09357,normal
11.015317,normal
11.174554,normal
11.54973,normal
11.550371,normal
11.495586,normal
11.42459,normal
11.342237,normal
11.249031,normal
11.160786,normal
11.077194,normal
11.005375,normal
11.274529,normal
11.572905,normal
11.560325,normal
11.501983,normal
11.431014,normal
11.346757,normal
11.252446,normal
11.158593,normal
11.078433,normal
11.008962,normal
11.230935,normal
11.614056,normal
11.604931,normal
11.53404,normal
11.445091,normal
11.351749,normal
11.258035,normal
11.17891,normal
11.105434,normal
11.034788,normal
11.053974,normal
11.570826,normal
11.607821,normal
11.548032,normal
11.460621,normal
11.370536,normal
11.288314,normal
11.207989,normal
11.130446,normal
11.054149,normal
10.997217,normal
11.479595,normal
11.592046,normal
